131	135	146	50	80
56	75	144	6	17
150	124	68	105	150
5	15	42	110	3
75	115	31	57	111
122	2	41	36	73
35	139	106	99	26
145	8	67	84	2
87	27	20	88	28
117	53	128	43	40
65	139	74	121	9
91	130	118	87	53
121	61	118	23	102
87	28	58	80	112
145	96	104	33	90
150	113	103	41	92
40	97	131	50	7
91	44	106	71	13
144	46	42	113	77
12	20	97	36	108
16	125	48	54	69
146	85	37	50	107
1	109	97	44	73
30	52	109	98	42
113	95	38	146	110
121	127	82	1	44
110	69	88	108	114
39	131	78	94	78
58	81	68	19	66
34	6	13	108	97
87	60	6	147	26
2	125	6	58	39
29	51	150	146	71
136	23	146	65	85
49	120	145	86	96
130	69	124	91	25
97	120	139	52	13
131	80	94	11	66
142	81	13	80	117
115	104	98	84	26
95	145	83	102	84
42	127	1	34	74
86	11	56	64	106
76	122	80	83	80
111	99	133	148	29
100	123	57	27	112
65	8	148	7	16
57	22	47	107	23
106	5	45	116	70
27	64	92	100	41
91	129	88	95	133
50	63	116	109	24
86	93	114	67	101
59	13	30	81	9
21	138	108	10	148
57	44	137	145	119
1	25	107	67	83
75	3	74	56	50
55	34	36	36	123
131	34	102	8	13
148	46	12	69	5
1	11	1	112	111
100	38	99	123	55
36	79	12	26	1
66	35	2	81	115
60	95	145	126	23
146	75	96	6	21
79	88	126	114	16
144	12	41	84	14
81	47	23	76	148
105	88	75	99	10
57	119	69	99	12
3	135	30	63	40
50	25	73	137	128
79	66	46	116	30
97	129	84	18	31
116	140	88	107	3
1	119	92	129	1
61	60	149	111	1
103	48	61	4	20
109	59	97	35	90
58	1	16	13	40
123	97	118	64	134
125	64	17	49	101
83	2	36	58	23
68	149	43	73	135
26	99	134	54	63
95	108	69	93	58
118	81	16	126	80
148	9	4	132	53
49	64	53	125	15
113	46	40	120	52
17	97	29	118	148
80	30	120	25	143
23	111	92	95	66
29	40	73	103	37
109	131	40	22	16
31	76	109	55	58
145	2	31	109	108
35	38	94	10	70
93	50	125	31	107
111	145	146	143	128
98	7	114	54	131
67	37	15	80	24
108	139	110	66	75
125	37	69	1	94
39	8	29	140	13
21	104	137	106	89
42	99	41	1	141
111	88	66	144	36
1	86	136	16	2
109	55	149	70	3
148	125	78	108	35
77	103	78	13	49
32	119	104	81	140
138	48	128	40	38
11	91	49	112	133
45	108	43	52	125
124	121	142	12	87
76	132	115	35	125
103	94	27	110	9
23	144	149	70	21
104	120	123	60	11
47	74	110	45	80
109	8	60	39	123
37	58	139	48	113
144	111	47	56	49
67	116	127	11	69
31	29	125	82	36
97	92	122	11	20
136	41	82	95	21
13	66	111	48	143
77	101	34	116	1
2	4	88	53	141
30	96	101	69	10
18	8	34	93	50
149	48	104	145	53
119	31	137	98	109
92	69	133	37	143
41	107	64	148	95
22	104	45	121	112
15	145	139	119	32
104	14	127	23	82
53	15	34	29	28
132	148	3	47	64
39	83	136	28	43
70	10	69	104	52
30	5	20	88	34
53	143	65	124	101
66	48	17	18	128
149	71	48	89	116
15	37	141	15	129
125	147	31	9	139
90	66	61	117	118
36	36	69	94	73
110	7	55	39	81
90	33	30	8	123
5	16	53	98	41
137	119	88	125	36
80	135	61	125	112
71	12	73	39	78
138	8	134	128	98
124	47	92	89	150
112	121	83	100	142
9	46	76	138	64
82	82	140	16	37
11	12	50	13	44
25	53	75	92	67
62	40	88	104	146
93	139	78	90	64
126	136	118	131	113
77	145	43	20	124
103	86	60	34	76
116	53	96	62	123
37	105	90	24	30
16	128	49	90	100
13	113	97	14	45
132	22	98	115	103
119	137	112	42	28
71	80	67	146	37
54	50	99	40	94
64	25	40	59	83
112	36	131	121	26
127	127	107	52	29
12	4	46	29	21
9	6	33	125	118
66	104	104	134	67
130	142	8	44	41
106	68	31	42	93
20	69	61	69	147
133	79	122	73	2
95	48	48	62	38
150	101	140	48	53
138	7	47	80	146
137	143	28	29	77
14	114	55	61	57
78	117	38	132	125
83	125	56	3	100
71	10	109	88	24
119	38	72	137	123
75	75	116	76	72
73	99	5	5	67
54	27	69	39	119
122	66	142	38	1
92	64	5	116	61
125	41	94	96	104
10	82	41	124	85
5	12	111	79	83
84	93	93	59	50
68	49	13	115	27
83	58	127	39	8
18	103	51	138	14
114	141	103	7	116
94	28	32	64	108
11	103	134	128	97
27	115	89	94	74
96	68	63	96	20
148	23	36	100	126
124	63	96	76	87
1	100	128	86	133
88	126	116	41	127
131	129	6	126	4
42	19	76	33	78
144	95	150	63	96
22	137	36	129	23
7	2	107	3	85
42	147	142	55	21
150	57	23	5	121
100	48	52	127	25
27	14	131	34	111
39	92	134	122	131
75	44	96	86	27
128	2	62	79	14
76	67	18	149	150
111	110	131	3	23
76	2	83	33	12
105	59	101	49	39
37	15	150	123	8
18	126	74	54	87
98	69	112	59	94
22	40	147	58	133
64	76	81	88	142
17	108	137	12	111
2	18	102	57	127
139	60	96	78	79
111	150	81	35	143
50	101	60	41	116
1	140	99	127	8
55	125	45	54	69
139	113	26	6	80
24	24	38	114	136
37	78	124	26	143
103	23	57	98	19
20	24	18	84	40
148	107	4	31	83
3	100	109	39	18
23	131	81	86	54
113	47	25	49	58
122	133	2	74	25
88	22	12	133	125
84	119	55	52	13
105	119	56	71	31
42	9	109	77	23
108	14	81	29	142
95	89	91	143	49
53	86	72	2	40
39	48	54	53	116
35	143	129	106	37
142	32	131	73	90
54	139	17	50	39
93	47	49	69	89
14	19	44	7	110
114	136	129	59	9
64	131	104	2	65
57	10	25	64	52
73	20	63	73	32
64	16	85	133	111
124	114	150	34	79
19	56	137	114	147
94	145	34	78	81
119	57	147	113	135
24	25	88	9	81
40	41	100	29	119
77	130	39	62	2
13	122	66	46	114
82	18	75	139	74
143	141	18	115	71
144	21	121	76	77
85	107	147	150	35
77	58	22	123	122
77	121	115	57	82
70	100	57	32	7
149	22	50	64	140
66	109	130	65	21
5	110	11	83	46
81	72	127	23	111
96	3	115	21	72
10	88	51	62	117
89	26	144	61	137
150	7	88	44	103
123	117	26	126	107
116	123	136	51	91
96	66	125	150	16
144	52	93	112	28
64	107	88	2	76
86	85	39	32	103
62	114	76	108	109
98	11	47	149	103
131	142	129	8	69
2	89	130	28	129
28	148	141	100	13
147	84	53	94	26
133	34	134	60	41
3	67	26	1	102
53	144	125	128	87
96	121	5	89	81
122	125	13	121	74
96	76	120	135	12
8	140	83	6	34
14	75	14	63	84
108	87	49	66	79
99	24	103	99	83
4	117	17	30	37
136	130	63	64	112
82	140	129	57	70
115	104	41	93	20
41	99	45	34	142
63	91	148	133	80
77	12	19	9	118
72	95	115	11	44
129	66	61	119	57
66	33	98	89	65
47	128	150	7	93
50	149	20	143	75
116	12	136	137	72
104	87	129	52	108
28	142	96	118	84
67	113	103	149	126
72	122	15	29	115
86	92	45	34	94
83	140	36	63	46
23	117	39	25	130
136	92	95	109	91
5	145	94	107	48
64	14	81	42	135
4	6	92	108	10
5	134	95	84	38
97	141	115	98	121
13	128	133	145	145
55	90	81	108	133
127	112	61	129	52
86	111	30	69	127
53	81	95	12	92
15	17	37	81	16
97	37	81	7	91
72	59	94	68	113
42	119	64	92	62
58	144	128	73	53
60	18	47	109	74
28	102	61	14	33
92	12	119	63	18
5	120	69	90	126
123	108	107	49	72
131	108	61	82	52
71	114	67	100	74
106	115	45	113	120
122	57	129	130	70
80	85	38	54	22
118	42	91	102	91
21	49	128	22	108
7	135	130	33	47
122	23	105	106	8
103	45	136	108	106
123	112	77	101	9
39	124	23	33	112
62	26	82	148	117
115	41	12	72	110
126	68	53	52	43
31	83	11	32	69
106	24	124	25	140
109	144	137	101	120
42	46	52	41	106
126	142	48	86	125
136	42	25	27	30
44	64	27	80	20
39	7	13	28	7
109	79	118	68	38
6	9	57	40	114
123	123	122	148	99
81	92	116	21	93
50	134	104	134	81
26	44	83	131	50
115	136	16	91	7
102	59	31	23	112
140	74	4	81	137
18	120	26	60	104
119	37	49	108	29
87	82	83	76	58
86	99	82	125	26
10	129	133	39	23
143	96	4	100	45
23	32	121	51	24
95	51	125	149	83
123	30	124	92	38
46	109	17	44	39
97	107	83	39	131
106	144	5	133	72
116	114	6	83	135
22	41	82	140	6
80	107	137	78	24
59	86	4	100	48
144	73	31	54	81
137	30	95	54	73
140	82	48	94	60
91	116	3	104	124
52	64	3	81	25
32	29	22	40	61
112	38	13	5	78
89	128	58	48	84
136	120	138	136	94
144	98	101	9	93
117	77	103	133	89
150	133	149	17	39
150	140	1	39	7
91	95	66	74	66
27	149	140	80	24
104	94	77	121	88
59	34	66	10	78
25	84	51	18	118
34	57	102	77	15
89	49	44	37	4
15	26	56	135	9
128	125	32	104	134
17	113	117	118	102
147	32	104	77	99
147	98	19	11	113
98	63	33	99	4
124	12	126	123	4
27	85	148	17	71
140	63	55	25	52
102	65	124	149	143
132	138	15	112	83
55	58	123	23	131
31	58	49	45	97
58	7	117	119	102
147	105	127	8	139
96	21	30	97	82
150	35	44	51	132
13	66	150	143	69
5	95	73	60	129
77	11	43	89	106
91	3	49	85	1
75	144	112	136	139
125	102	74	59	53
148	90	42	92	94
79	29	99	85	82
54	113	102	8	136
62	9	131	16	29
3	67	139	107	61
120	45	62	128	90
75	7	82	137	134
147	124	24	88	147
135	84	74	4	81
116	104	119	135	143
75	20	115	56	9
78	150	101	42	77
84	79	112	63	60
45	76	64	123	74
97	148	44	136	11
13	101	86	120	64
142	34	90	1	118
101	103	134	129	27
108	100	62	41	85
8	113	81	81	49
93	139	124	45	5
3	4	144	146	131
147	14	30	37	57
19	108	40	99	136
98	98	107	101	83
101	88	81	70	123
95	40	95	128	94
88	3	15	132	50
1	41	150	112	106
9	58	25	86	98
141	127	79	63	33
97	34	138	120	72
134	36	68	148	41
29	122	50	130	39
123	149	1	78	91
113	38	11	31	53
142	75	89	71	23
40	2	3	77	7
149	6	124	134	72
82	128	61	62	129
73	111	82	41	122
17	135	140	127	35
34	66	55	92	30
13	86	142	117	55
114	132	123	77	16
2	74	65	104	58
72	52	21	19	34
92	118	37	38	65
31	51	104	103	23
57	55	42	37	128
104	138	70	113	77
96	62	119	144	65
40	22	94	44	71
122	61	5	111	150
44	7	144	51	71
15	101	88	98	111
147	32	73	105	16
32	30	104	98	59
54	46	90	132	83
20	105	119	142	47
83	50	149	131	137
60	88	114	91	50
54	29	51	8	148
88	89	17	19	68
86	19	147	89	20
1	14	67	116	131
94	107	3	131	98
104	40	93	92	143
119	126	62	88	4
41	26	72	143	106
22	38	35	68	54
73	73	74	55	20
75	94	96	40	117
149	34	19	137	14
5	86	30	68	129
92	64	19	67	3
102	24	47	105	141
44	108	102	119	53
86	86	79	50	77
76	99	65	43	47
133	100	42	50	44
26	85	27	66	58
103	66	110	65	136
99	42	4	101	45
76	101	15	26	54
61	134	53	121	42
24	26	31	82	64
136	72	19	92	33
122	126	36	135	105
104	22	147	3	46
94	62	113	71	112
87	113	92	52	106
92	147	11	57	112
46	89	97	122	56
40	48	4	93	70
58	15	130	100	129
65	83	126	49	18
65	133	122	99	125
139	117	81	65	115
102	130	21	111	59
44	134	41	31	126
142	74	2	123	118
147	28	63	130	39
24	63	3	101	42
32	148	17	85	99
93	7	57	126	4
101	145	62	60	3
26	67	140	104	86
20	63	65	96	28
88	120	1	93	29
96	108	149	1	65
16	47	13	123	128
67	109	125	115	30
55	64	15	119	131
40	64	127	97	72
9	129	97	9	8
43	57	45	31	93
105	137	80	121	53
146	34	1	76	70
82	110	86	43	102
141	144	64	22	71
38	130	26	3	98
47	24	9	8	33
112	2	81	89	131
4	95	80	31	32
89	16	131	31	98
92	16	91	147	85
50	72	94	29	106
76	97	26	2	21
60	21	108	30	150
90	132	75	62	108
43	101	63	135	145
16	129	81	79	88
69	10	59	111	79
140	104	78	24	70
38	12	95	73	21
7	36	138	96	112
133	113	143	18	73
118	30	109	25	85
139	26	39	140	70
114	88	140	14	25
34	25	49	29	132
85	109	49	136	107
118	33	10	96	125
127	92	23	144	94
107	71	98	63	140
30	118	7	140	78
24	132	121	63	78
36	55	113	118	113
128	30	119	66	4
19	13	120	23	88
29	149	118	142	21
138	47	46	136	74
60	21	139	35	10
67	102	142	94	76
114	99	130	117	90
32	125	44	40	92
39	83	62	139	139
113	75	82	132	62
5	17	4	78	79
49	63	16	99	117
127	95	86	5	132
90	111	126	54	31
84	40	12	29	10
39	40	62	104	52
124	38	82	105	91
124	130	141	12	50
116	2	61	8	105
6	131	112	46	1
10	77	141	108	71
125	98	38	81	63
93	106	69	109	82
93	40	90	98	61
123	137	80	41	90
73	63	91	141	69
7	69	144	139	136
25	100	123	70	20
31	132	139	63	146
99	72	21	67	92
111	75	100	59	17
52	57	43	125	53
138	33	126	14	75
124	77	12	39	133
74	51	23	111	54
91	98	34	144	26
145	71	126	143	125
114	27	3	138	104
115	117	7	138	109
133	130	8	12	110
24	147	69	118	108
23	5	127	146	8
104	61	130	139	54
24	66	101	65	23
21	13	35	140	69
2	53	109	5	59
27	113	78	40	81
150	13	59	31	84
24	34	147	116	118
50	122	22	112	68
35	132	79	78	127
83	123	72	110	10
50	94	20	62	77
143	39	129	41	65
102	33	64	133	31
31	150	145	119	40
24	78	93	131	128
87	110	130	43	121
63	63	54	63	84
114	115	82	141	10
67	43	21	54	149
89	140	87	20	29
139	75	131	3	58
133	3	118	84	93
60	29	116	63	91
75	65	62	79	77
23	101	17	89	39
94	95	148	101	47
3	52	129	117	62
104	122	10	141	144
37	127	29	87	129
85	13	56	144	72
57	57	28	3	15
28	1	128	4	81
87	104	146	103	114
121	125	29	97	27
5	148	94	54	79
121	79	80	121	92
147	16	120	86	53
123	83	76	133	130
98	97	112	24	32
2	123	125	51	120
24	70	57	69	128
86	44	84	6	3
130	136	140	79	4
136	91	120	77	105
33	110	1	42	78
78	48	2	134	94
68	145	83	57	46
103	87	85	46	110
55	122	9	133	105
92	7	2	99	100
134	51	145	25	37
98	73	95	122	108
101	88	117	114	64
94	97	143	48	68
102	127	107	43	6
95	79	125	5	109
96	130	55	87	12
76	24	14	99	132
1	35	122	19	88
126	45	17	104	26
92	113	114	55	15
119	120	15	45	46
8	136	137	91	19
69	122	79	134	6
70	108	135	149	1
107	117	12	103	149
59	26	102	89	137
7	116	1	69	77
48	48	28	48	87
77	4	58	96	137
76	71	89	51	48
75	140	61	139	96
3	79	142	44	17
149	34	56	107	119
102	19	59	125	117
49	66	132	115	122
84	1	73	24	82
98	132	104	10	21
56	123	106	9	71
50	125	17	15	96
129	23	62	79	121
81	142	73	45	96
83	6	127	86	139
83	55	142	135	96
20	50	114	52	118
9	74	117	130	83
12	64	106	48	13
136	23	54	55	136
89	112	50	111	32
88	31	133	94	45
62	150	124	75	138
68	26	107	149	57
48	122	126	13	114
41	122	46	22	47
86	71	63	4	61
141	131	44	39	88
106	12	68	34	111
60	19	19	128	88
72	100	115	138	131
77	105	89	120	66
73	5	65	52	105
117	22	47	53	97
112	144	111	78	76
109	5	104	14	81
120	23	85	27	101
143	14	3	123	101
108	35	54	18	47
37	1	57	106	149
142	84	136	4	83
73	87	108	67	3
99	92	78	134	51
117	62	14	56	55
7	125	125	28	70
26	88	31	53	98
59	73	147	17	70
114	123	113	113	146
119	28	117	45	89
137	52	48	68	28
55	119	141	67	109
8	134	111	85	107
136	74	51	4	43
150	88	105	74	107
22	77	141	30	72
71	70	100	38	140
86	6	119	30	74
12	18	5	95	15
137	14	97	75	61
74	91	33	125	87
121	29	8	67	148
28	34	134	32	60
40	139	25	69	143
13	80	147	69	12
39	66	114	131	101
64	89	88	21	63
98	26	127	35	43
62	66	142	96	150
80	99	77	148	125
6	37	9	111	125
41	127	74	108	116
73	19	123	140	119
40	104	2	115	127
25	112	17	23	92
78	59	109	142	112
72	145	52	58	77
69	107	28	71	142
115	30	73	67	43
54	65	77	61	80
136	111	70	137	55
146	98	85	107	116
97	3	41	148	22
89	79	146	11	16
150	124	59	88	144
116	29	64	45	58
9	130	78	88	141
71	21	107	6	109
138	22	101	75	7
116	107	75	148	111
74	12	106	115	146
131	47	24	72	87
7	136	145	7	56
97	70	69	19	3
55	31	84	57	5
92	89	50	40	108
85	39	58	10	75
11	121	150	95	30
3	85	62	76	49
42	96	146	122	102
52	143	73	144	44
72	144	9	108	20
131	91	45	113	92
123	12	10	90	15
62	5	65	58	45
122	72	87	93	108
128	82	55	137	80
99	49	4	62	89
89	38	8	78	6
55	1	22	59	145
100	140	28	44	136
16	143	63	147	45
61	27	26	143	114
60	120	126	88	108
46	150	87	109	95
141	23	133	8	119
105	24	27	33	59
29	54	87	55	69
46	79	81	108	138
63	81	26	71	40
80	89	17	14	90
95	108	110	94	37
20	70	41	66	142
26	72	111	47	104
16	65	81	132	93
115	78	55	109	58
121	150	131	17	131
85	93	9	19	16
27	42	139	31	1
31	49	16	103	11
68	93	15	101	93
47	14	29	55	92
114	100	12	13	138
34	41	71	124	10
143	23	108	132	75
137	128	58	101	53
24	69	7	80	77
12	114	126	82	109
116	45	7	24	134
69	122	27	32	15
125	62	45	145	55
88	57	138	1	52
104	124	147	96	104
17	71	95	50	22
91	124	6	65	100
68	132	25	33	124
144	15	43	39	23
62	88	2	130	97
18	73	130	39	72
28	30	87	88	9
122	104	65	150	70
101	102	100	73	63
146	18	28	106	87
129	3	124	38	103
136	65	19	124	26
140	31	79	21	16
73	125	124	74	28
68	64	66	22	1
71	9	21	92	76
57	15	57	70	24
6	102	113	51	46
31	108	85	135	5
7	18	127	1	32
134	1	120	118	55
74	6	105	63	122
10	116	138	63	23
94	131	149	38	111
149	131	139	37	3
56	89	22	94	23
55	128	108	31	149
79	131	15	78	139
87	149	136	10	4
83	135	22	130	137
71	124	56	121	78
98	142	75	35	59
79	75	48	96	52
15	38	34	126	6
31	34	72	95	58
39	57	121	32	93
67	76	40	45	147
37	129	50	55	25
78	36	18	41	141
96	107	91	147	97
81	48	90	146	106
87	54	32	64	122
148	46	110	82	33
99	88	78	55	150
17	44	134	53	111
77	90	73	65	97
18	59	124	141	107
128	43	131	75	75
145	2	94	32	86
33	94	142	124	35
40	147	1	109	10
77	138	138	76	12
121	145	2	42	31
25	45	11	129	131
72	83	86	5	111
47	96	134	72	1
118	84	78	51	126
64	45	73	123	51
10	87	51	6	37
68	26	72	42	21
60	3	114	36	119
95	95	147	80	140
132	57	121	52	145
125	54	16	43	125
115	72	20	110	150
28	8	65	121	1
22	142	65	34	100
147	71	31	8	69
115	61	18	109	97
143	136	55	34	94
101	47	25	148	50
15	74	150	30	117
44	48	86	26	33
99	89	13	70	100
130	27	102	32	119
20	69	28	61	97
82	38	60	130	127
22	139	85	113	14
137	29	72	92	137
21	21	20	48	148
95	2	63	33	25
122	33	85	125	74
46	70	87	93	60
119	142	36	117	67
24	134	15	2	37
19	52	64	119	3
39	80	59	50	48
85	130	147	18	142
54	123	148	72	37
144	3	11	139	101
73	110	144	17	76
32	83	92	12	8
134	104	91	47	83
82	62	2	141	47
92	1	87	95	145
146	141	139	8	89
95	52	73	62	115
52	7	62	13	71
60	21	27	16	107
140	12	9	140	92
4	93	20	36	114
21	119	1	36	135
79	12	117	21	121
124	70	88	114	98
7	69	140	145	131
21	97	24	106	130
35	95	107	55	22
144	64	83	9	8
95	80	58	85	33
54	61	114	10	117
83	83	114	146	46
138	30	51	80	124
95	116	90	134	97
65	143	60	139	54
63	91	137	133	41
40	90	30	31	5
95	54	112	96	2
9	138	10	68	5
125	70	125	80	72
73	130	145	62	77
90	28	28	141	27
23	144	148	41	48
114	85	42	130	84
147	139	105	96	31
84	33	35	16	78
106	78	22	67	42
149	138	83	139	123
68	7	29	72	149
133	12	22	32	2
31	126	92	132	25
145	117	147	57	42
83	142	146	79	8
47	6	137	21	95
9	72	119	121	125
61	115	146	117	84
109	30	103	149	47
141	103	85	85	1
123	99	47	129	108
12	45	101	98	116
23	125	134	140	65
2	29	74	28	135
53	125	47	110	100
147	130	67	132	150
89	50	50	131	83
2	91	64	43	146
102	15	140	23	91
98	97	79	107	9
73	52	89	37	112
9	71	105	2	102
2	97	96	12	136
47	22	59	106	15
82	64	130	18	84
79	48	130	117	132
18	70	60	122	29
134	139	98	70	55
98	147	16	107	74
76	19	85	82	45
69	136	36	29	91
105	138	127	17	44
132	89	75	56	132
59	87	97	18	143
80	58	45	82	2
50	19	46	50	59
93	80	135	22	131
88	10	38	75	118
30	150	58	81	17
61	87	11	47	98
118	9	39	84	88
139	38	25	80	98
94	54	111	147	28
43	67	141	134	136
130	12	9	131	94
145	89	147	91	132
98	114	54	110	106
137	56	57	45	104
25	117	11	59	144
114	87	142	53	70
41	100	121	109	75
74	109	133	30	32
56	63	119	123	109
35	113	51	11	116
35	5	64	19	147
18	109	15	52	19
84	16	115	94	134
113	12	123	51	19
3	149	74	22	116
138	125	105	101	67
67	22	130	110	4
31	77	21	134	45
78	85	56	40	21
141	87	54	95	33
111	77	32	95	41
116	51	50	115	70
35	85	131	45	60
2	108	10	47	123
43	146	41	80	26
84	59	15	52	15
69	149	30	72	86
11	135	56	24	18
131	120	137	132	55
107	33	127	120	92
94	36	1	111	108
65	2	64	117	49
48	32	12	58	40
142	16	44	43	128
108	121	7	10	111
129	147	115	124	114
29	149	70	106	132
77	60	105	116	83
94	75	40	104	87
50	130	61	97	76
66	102	59	36	47
50	95	34	124	63
20	103	91	72	23
108	89	133	22	50
100	61	108	35	145
109	33	148	40	17
111	73	9	120	60
131	52	17	116	123
113	147	18	59	67
74	21	11	97	18
81	53	111	50	41
94	29	97	100	19
119	129	118	115	75
119	87	103	144	17
54	122	96	131	17
69	5	32	113	6
80	50	95	93	131
134	133	120	76	61
109	144	80	139	98
36	136	129	67	22
148	88	103	58	36
56	72	39	148	134
96	31	99	30	123
26	139	11	65	32
32	141	132	54	23
36	65	42	144	90
120	78	144	25	136
116	101	92	16	90
78	120	146	145	77
72	52	115	121	129
42	3	1	52	76
13	66	102	109	15
141	73	48	4	8
34	140	76	67	102
76	32	9	49	81
55	49	148	86	37
39	82	133	8	72
109	148	147	51	72
15	58	80	47	100
62	13	25	32	68
47	121	117	79	21
93	108	34	17	87
86	99	12	88	99
91	22	140	107	34
11	62	78	79	94
140	84	73	34	89
92	70	130	3	136
108	95	57	105	123
36	120	25	33	122
44	91	114	42	117
42	49	147	50	117
54	143	53	122	66
17	52	53	96	122
141	10	123	118	45
111	108	32	92	7
111	119	18	141	85
105	144	43	38	82
126	140	115	125	120
150	35	80	138	130
83	121	107	24	59
20	94	89	38	140
145	5	52	14	8
6	82	55	126	148
39	23	5	111	64
129	9	43	58	74
6	82	125	85	134
76	10	107	119	100
43	140	14	141	66
133	30	130	147	150
72	23	44	75	4
69	116	83	135	74
43	143	16	17	72
42	75	100	100	83
146	45	6	108	88
117	144	35	85	81
12	46	32	48	91
33	10	80	59	18
92	13	7	44	17
109	139	128	144	1
75	103	22	144	24
48	97	59	95	10
24	105	124	104	94
29	97	3	44	149
147	84	8	113	61
20	71	69	119	56
117	26	135	6	30
106	33	77	49	22
54	15	142	114	20
97	16	123	145	4
30	25	111	45	60
104	141	22	144	24
25	141	141	68	81
15	138	128	85	12
68	32	46	97	141
7	38	71	113	30
52	14	103	148	67
96	67	114	57	16
102	15	58	125	84
75	57	35	20	38
42	10	145	149	99
131	10	131	32	39
144	116	39	7	86
144	46	38	15	16
132	123	5	50	74
105	5	146	144	97
136	90	70	136	135
66	1	127	92	101
16	114	116	132	109
139	27	116	86	5
98	10	81	71	87
23	66	20	106	48
63	80	118	52	10
144	54	19	128	85
20	35	100	30	36
125	24	91	76	57
20	23	143	86	103
77	131	143	31	35
20	16	30	66	75
20	65	54	45	87
138	53	16	85	85
105	86	129	141	17
82	116	63	74	92
87	102	96	13	95
79	50	76	135	70
87	51	37	61	16
145	64	64	19	101
127	59	95	49	68
148	48	129	6	91
120	86	46	34	44
97	74	36	69	103
4	140	38	71	121
64	89	61	88	38
34	58	29	4	37
78	1	135	69	71
18	14	61	68	7
143	100	80	34	18
74	54	55	37	135
79	89	135	148	124
148	23	50	92	85
148	66	106	17	97
94	19	29	47	57
59	73	75	45	112
85	148	12	52	140
47	11	100	83	111
77	53	143	22	44
91	57	106	110	31
17	86	51	117	138
127	109	28	3	15
49	131	100	73	96
69	87	149	119	105
111	72	124	105	111
140	82	53	88	61
77	119	88	147	24
56	76	56	69	48
34	95	15	66	44
34	73	137	39	30
103	41	31	53	35
65	106	131	108	45
72	4	26	121	32
66	27	40	98	28
77	92	132	4	51
22	144	36	56	124
33	61	93	5	100
45	74	44	87	3
114	52	80	133	119
42	65	124	46	31
6	52	61	40	125
54	91	58	49	16
83	116	70	127	115
101	131	50	52	138
11	142	93	43	124
121	41	44	82	94
17	102	65	73	80
132	102	39	115	75
103	129	17	8	1
22	126	101	34	122
12	141	53	133	120
150	129	51	123	123
87	18	12	18	89
135	63	105	13	136
110	8	128	122	69
114	99	71	21	133
35	89	12	55	10
147	99	26	133	124
83	1	6	95	135
102	109	140	66	30
43	105	7	120	81
64	16	143	12	86
80	134	64	49	66
148	54	116	45	18
134	41	45	7	94
2	55	140	55	28
139	77	11	112	61
133	17	123	137	98
101	142	143	43	148
112	10	80	1	80
4	27	116	114	148
103	112	115	106	59
125	89	37	146	84
100	137	79	141	49
74	114	39	73	8
40	33	33	42	45
57	90	44	6	87
21	141	123	18	67
58	39	113	5	146
18	17	11	34	75
60	129	123	120	84
139	137	138	59	11
149	100	1	134	84
8	103	112	86	113
88	78	42	137	121
28	117	142	133	51
118	6	88	125	70
35	111	132	127	139
107	80	97	74	61
108	51	110	137	130
28	145	22	76	132
55	35	43	29	56
147	105	109	142	60
34	3	23	4	46
32	145	78	125	49
29	134	71	86	27
61	130	47	24	13
93	101	77	87	93
139	134	14	56	14
28	77	34	73	83
60	139	86	129	140
2	140	83	62	143
29	102	122	70	106
84	72	71	150	40
2	147	49	103	121
16	17	81	83	114
41	57	122	85	124
77	39	64	101	74
18	85	123	72	56
62	76	71	30	89
12	32	93	143	144
74	38	146	127	48
104	66	106	1	102
127	116	62	79	27
94	73	147	73	63
27	18	99	51	56
146	56	38	6	3
83	30	62	114	145
75	66	80	75	54
102	83	131	57	43
100	12	85	69	39
2	78	148	132	88
31	137	36	96	149
82	92	52	132	26
9	66	88	8	79
51	142	5	60	4
124	11	24	147	5
50	33	6	54	148
66	74	65	132	67
110	147	18	131	28
16	108	82	28	120
68	132	42	69	127
131	86	112	30	1
134	42	102	140	78
17	132	35	96	35
75	98	33	41	7
13	115	29	72	65
5	30	147	48	101
71	2	90	86	122
2	54	43	43	82
6	58	73	39	63
150	103	39	27	21
62	83	145	29	15
1	57	143	139	38
29	73	47	26	27
100	27	58	41	120
82	146	145	58	145
64	118	127	9	11
51	94	136	126	128
81	102	49	3	20
79	72	135	36	2
21	14	109	80	19
143	111	38	7	143
88	34	80	87	45
23	7	89	15	143
28	67	25	127	126
96	109	72	16	146
62	86	92	122	70
35	117	22	112	112
49	118	110	19	98
90	32	111	130	32
86	96	52	68	22
25	84	103	35	50
121	44	124	127	23
77	127	37	109	146
5	86	60	136	54
110	51	33	64	129
97	30	36	124	142
6	140	111	150	36
69	130	85	71	6
81	23	67	17	94
83	87	134	76	85
73	53	145	91	55
37	36	23	53	98
49	89	83	150	74
12	32	145	5	94
111	9	124	119	86
30	52	29	145	89
49	43	26	43	83
30	33	15	37	142
72	71	106	24	61
57	144	30	36	24
22	37	110	120	34
48	45	20	7	42
105	150	123	76	138
141	17	2	8	93
65	30	111	57	9
118	115	10	130	38
78	112	39	124	30
144	126	120	56	49
9	140	124	44	87
37	123	27	112	60
22	123	90	61	9
64	54	8	97	37
3	90	124	131	54
79	112	136	87	5
88	21	57	63	74
75	121	123	12	65
7	26	109	60	92
42	16	144	24	59
94	66	19	116	108
40	39	82	141	81
73	70	108	127	5
54	14	48	35	128
139	53	106	81	30
99	142	40	50	53
5	57	24	96	96
10	79	15	91	88
