47	16	46	52	60	61	78
78	37	46	57	57	75	95
15	20	20	20	20	20	71
63	15	17	81	17	60	87
54	51	51	81	97	98	3
88	51	51	51	51	51	89
2	15	15	26	10	96	93
64	13	13	13	13	13	26
15	12	12	75	75	38	60
51	5	5	5	5	5	74
32	40	40	17	30	16	40
18	87	87	87	87	87	70
85	5	28	31	93	9	55
47	29	93	27	67	38	22
14	73	82	2	58	74	21
57	70	70	70	70	70	70
40	30	30	42	32	30	86
43	25	40	92	4	81	18
15	36	93	49	26	27	49
21	16	71	87	90	98	100
50	19	65	39	22	8	28
59	48	66	53	59	84	86
87	47	47	40	80	84	92
20	91	91	55	64	67	40
51	8	8	8	8	8	39
44	79	79	79	79	79	73
61	16	20	40	46	54	69
68	3	5	13	27	91	91
33	79	79	79	79	79	79
8	43	22	99	53	86	35
49	20	69	14	46	10	22
7	7	50	43	15	7	41
1	68	68	68	68	68	88
71	27	43	55	81	74	38
34	83	58	29	84	60	80
86	30	79	67	8	91	50
50	46	46	46	46	46	7
58	46	46	46	46	46	46
27	100	100	40	75	51	22
21	51	78	78	86	35	36
1	67	4	11	92	74	88
52	33	16	93	32	30	12
59	56	66	84	36	83	39
74	95	95	95	95	95	68
54	14	14	16	71	18	40
25	37	37	37	37	37	67
48	98	98	18	25	48	96
87	3	3	64	49	86	47
67	28	77	11	92	32	17
75	83	93	41	19	50	6
68	12	12	10	93	48	38
69	44	71	72	75	81	83
73	44	44	32	56	1	38
2	43	49	62	66	73	84
72	80	53	84	9	81	71
78	61	76	99	93	99	66
47	89	18	74	71	34	34
72	32	32	32	32	32	35
75	13	72	52	25	25	69
32	19	2	29	64	93	28
51	98	98	98	98	98	72
66	100	100	100	100	100	32
83	33	33	48	80	30	59
80	18	41	41	41	49	71
79	97	97	97	97	97	97
80	32	32	33	56	39	89
10	77	77	77	77	77	85
54	42	70	65	72	3	2
83	52	49	38	93	7	53
38	7	7	57	16	35	11
7	19	42	97	71	96	2
32	22	23	7	64	28	43
5	98	1	22	15	11	3
12	36	50	32	15	68	63
57	25	27	27	27	62	75
3	82	82	82	82	82	67
83	87	65	65	10	69	22
29	27	33	56	61	90	95
8	97	66	74	88	68	42
16	6	83	97	44	13	46
14	79	21	46	78	24	84
11	78	62	65	69	52	79
48	41	94	47	56	100	97
59	98	91	70	34	33	53
15	10	8	52	93	77	78
4	15	21	24	58	58	58
70	21	24	63	74	83	90
63	35	53	56	72	80	86
1	13	37	37	53	77	78
74	21	21	21	21	21	21
74	20	30	46	68	76	76
20	87	87	92	32	29	5
34	3	12	15	15	42	61
18	85	30	36	22	5	18
74	38	39	62	65	65	65
31	36	36	36	36	36	64
18	59	100	17	23	41	56
10	54	15	88	94	96	69
75	3	3	3	3	3	2
65	8	28	30	41	46	73
56	80	80	80	80	80	80
39	21	31	35	36	36	50
82	73	73	73	73	73	6
46	16	30	98	52	39	52
81	14	69	77	24	87	29
24	19	23	88	93	93	95
58	53	53	53	53	53	41
58	30	30	20	46	68	23
16	31	31	31	31	31	54
18	7	74	65	18	93	99
1	57	57	57	57	57	57
74	43	43	5	36	61	48
55	31	69	75	81	94	98
40	17	38	52	51	47	9
58	85	45	19	59	16	15
88	30	30	30	30	30	71
85	42	42	42	42	42	16
8	9	9	9	9	9	48
40	16	16	16	16	16	53
79	63	63	63	63	63	4
79	18	78	10	10	23	36
19	50	4	3	81	66	77
15	8	8	10	45	90	98
68	83	37	37	2	57	22
12	2	2	2	2	2	79
35	2	6	42	58	6	69
65	29	29	29	29	29	86
60	1	1	1	1	1	68
47	88	88	88	88	88	10
24	58	43	14	13	50	24
13	41	54	63	77	81	95
62	2	2	23	52	64	14
21	43	50	51	74	86	100
59	22	22	22	22	22	31
26	53	41	41	39	15	85
50	79	79	79	79	79	79
83	18	28	58	37	75	51
10	67	67	64	93	97	17
18	22	50	53	84	84	84
14	7	15	51	59	84	90
70	62	62	62	62	62	62
21	51	95	75	66	70	15
52	14	23	63	78	93	94
9	81	81	70	95	10	3
58	57	57	81	19	12	88
64	46	46	46	46	46	46
83	57	58	70	80	96	98
48	24	24	84	99	15	70
18	32	32	32	32	32	32
9	85	60	85	19	47	14
90	44	44	44	59	82	86
9	34	34	34	34	34	31
8	27	26	3	20	44	31
9	28	35	53	69	33	61
51	90	23	14	61	31	75
8	33	32	82	13	8	63
89	32	42	55	84	95	99
2	69	72	88	67	25	27
43	1	55	22	71	51	97
28	23	23	23	23	23	54
41	98	98	98	98	98	68
12	34	34	34	34	34	36
43	58	58	98	23	96	34
71	55	56	67	95	98	99
39	33	72	58	50	86	15
53	94	94	94	94	94	83
17	10	10	10	10	10	29
7	66	66	66	66	66	53
74	89	89	82	37	46	11
30	38	38	38	38	38	38
13	5	10	10	23	23	92
81	58	11	53	25	17	84
28	97	100	3	23	93	47
58	94	92	6	85	70	72
74	18	36	47	67	79	89
32	87	93	56	87	58	47
68	42	42	42	42	42	11
47	40	42	50	69	83	90
5	88	14	73	33	23	34
89	100	18	77	80	9	99
18	65	65	65	65	65	71
58	22	57	30	33	88	97
66	7	50	57	50	52	38
12	17	41	42	67	67	67
25	32	45	94	21	20	89
10	60	83	85	1	11	100
75	2	2	2	2	2	68
61	86	86	86	86	86	95
63	4	54	51	45	17	65
40	22	36	56	58	59	75
90	39	46	48	73	79	86
40	40	43	55	68	71	89
84	38	39	43	62	76	90
37	91	96	4	64	40	75
55	65	1	82	29	46	7
53	90	39	100	45	5	87
22	40	99	28	39	9	73
34	37	37	41	51	68	99
17	9	9	9	9	9	98
20	67	67	75	7	20	56
85	67	67	100	9	63	5
78	65	49	45	87	15	14
15	78	22	71	32	97	87
20	49	46	28	27	12	38
69	98	98	98	98	98	91
30	62	62	97	30	59	15
27	5	5	5	30	70	89
39	36	62	42	61	29	88
53	23	41	71	78	95	98
80	15	72	50	13	2	56
71	45	9	61	11	24	6
5	13	13	77	5	92	25
37	17	17	17	17	17	63
53	37	37	37	37	37	22
44	20	20	20	20	20	20
6	46	46	37	5	90	20
59	44	46	80	100	100	100
2	56	57	50	65	24	96
21	37	53	61	63	76	84
79	83	83	83	83	83	83
64	78	57	53	37	83	14
11	66	63	1	69	6	98
66	96	10	65	12	95	44
56	23	23	23	23	23	29
62	68	68	68	68	68	93
43	46	46	50	62	27	24
47	50	50	50	50	50	20
13	99	99	99	99	99	72
78	21	27	45	45	45	83
11	18	22	22	48	80	85
38	66	66	66	66	66	66
9	97	97	97	97	97	98
75	75	75	36	78	38	52
16	54	54	54	54	54	82
31	47	56	60	61	93	98
34	34	39	54	64	81	88
39	18	36	40	41	45	87
83	20	26	39	43	87	91
2	38	38	38	70	80	89
52	32	32	63	48	22	55
11	86	86	99	98	62	43
43	67	67	67	67	67	58
45	23	23	47	52	62	68
66	96	96	82	29	18	35
76	3	3	3	3	3	88
2	40	40	38	12	69	74
59	80	93	91	61	63	79
46	9	47	98	99	1	80
51	62	66	92	92	92	95
77	63	63	63	63	63	29
83	100	41	19	20	78	25
34	5	96	46	63	21	17
5	78	78	78	78	78	92
69	21	21	21	21	21	66
82	1	1	1	1	1	4
3	30	30	30	30	30	58
87	73	34	35	5	77	68
17	24	87	59	68	63	36
30	61	68	71	71	77	87
54	75	75	75	75	75	46
34	12	12	12	12	12	43
68	56	39	50	94	3	3
74	32	41	69	41	15	69
51	28	28	28	28	28	39
24	5	5	5	5	5	88
1	96	91	53	81	67	23
38	46	47	25	28	96	38
37	47	10	30	93	90	54
46	84	84	84	84	84	89
46	6	6	6	6	6	75
19	25	25	25	25	25	39
29	3	3	3	3	3	75
34	56	56	56	56	56	9
85	54	54	61	37	63	18
56	29	38	40	42	47	64
24	26	30	38	43	50	98
11	53	53	53	53	53	34
78	52	52	52	52	52	19
81	43	43	43	43	43	22
47	70	86	76	22	11	80
86	84	9	60	57	21	10
4	23	23	23	23	23	53
12	13	41	44	53	66	84
51	36	36	36	36	36	7
78	67	67	50	11	22	50
74	88	53	74	35	23	11
20	20	95	28	69	13	9
34	27	47	22	71	60	86
37	25	33	51	98	37	28
32	18	18	18	18	18	84
83	69	25	84	68	28	57
73	10	13	19	23	57	81
25	30	30	30	30	30	35
87	33	49	57	61	81	87
64	97	97	15	18	20	42
51	9	9	9	9	9	74
1	67	46	69	67	36	38
78	3	32	29	29	66	97
77	22	22	19	7	49	81
76	30	30	35	49	80	94
28	6	6	6	6	6	41
42	43	43	43	43	43	65
38	37	54	73	73	73	100
83	45	45	1	79	69	85
63	30	30	30	30	30	100
73	100	100	19	95	74	56
12	10	10	69	59	75	83
68	96	35	100	18	61	60
14	41	66	68	80	80	80
2	57	57	57	57	57	94
23	4	46	94	35	58	46
32	60	60	60	60	60	60
77	37	46	57	98	98	98
16	48	59	59	59	80	88
76	77	77	77	77	77	96
1	20	49	67	82	74	43
7	52	69	41	32	53	22
31	90	90	90	90	90	90
44	15	15	52	70	44	22
4	15	31	38	54	61	87
52	12	25	42	47	57	95
22	97	97	97	97	97	71
49	32	69	52	97	58	9
24	62	39	3	49	39	63
86	41	100	79	25	78	85
36	14	14	14	14	14	48
47	35	35	66	96	35	31
52	40	40	6	31	34	39
88	99	52	100	96	17	46
52	14	14	14	14	14	67
90	53	53	53	53	53	37
21	59	59	15	88	39	7
56	29	42	43	60	67	90
72	33	42	47	60	61	99
81	77	77	77	77	77	65
87	25	10	98	18	38	60
80	68	2	37	12	49	32
45	25	25	25	25	25	25
34	82	82	82	82	82	66
41	8	9	100	74	50	47
9	13	14	14	14	30	99
84	29	26	11	39	41	83
65	12	13	26	33	40	81
87	47	47	51	56	84	90
89	97	97	97	97	97	94
40	61	62	63	82	92	96
47	44	49	60	66	78	89
75	44	49	56	89	90	92
85	65	65	93	68	98	38
48	78	52	27	61	4	88
60	7	69	63	16	31	9
67	99	99	40	60	18	5
29	15	40	65	77	89	98
47	63	63	98	48	64	25
43	63	63	63	63	63	9
3	84	84	84	84	84	47
48	77	77	77	77	77	82
65	15	25	35	37	41	90
16	32	51	100	12	57	68
44	30	30	30	30	30	38
3	6	16	46	56	62	97
19	51	54	42	39	90	43
48	3	3	37	77	85	96
17	32	32	78	69	36	93
11	95	85	11	23	31	65
58	11	98	95	19	67	27
1	44	44	44	84	85	87
16	95	95	95	95	95	82
19	24	24	51	67	83	98
38	30	56	60	67	85	95
58	39	72	72	72	75	91
60	50	52	53	56	74	81
67	17	17	17	17	17	77
2	58	71	100	8	24	30
77	33	35	36	46	77	94
59	35	68	21	4	81	23
68	85	58	42	45	91	89
6	34	37	48	49	97	100
76	18	32	74	81	87	100
76	21	21	21	21	21	84
16	12	21	22	32	92	93
42	12	12	12	12	12	48
16	70	70	70	70	70	1
78	99	99	99	99	99	84
21	100	100	100	100	100	38
6	25	43	69	84	55	89
61	86	86	86	86	86	93
11	29	31	6	42	47	46
43	29	30	41	42	45	69
71	29	29	29	29	29	67
7	20	20	2	26	23	35
88	26	43	46	47	91	100
46	55	37	65	54	35	54
4	14	18	65	69	75	88
86	38	35	43	13	5	34
56	2	37	51	60	67	88
10	3	3	5	13	58	90
60	74	74	74	90	92	95
50	7	7	7	7	7	51
26	75	75	75	75	75	25
58	71	20	40	2	47	68
36	32	32	39	29	52	45
66	12	12	12	12	12	96
56	42	42	42	42	42	20
89	40	44	8	86	89	7
66	96	96	96	96	96	87
83	19	19	19	19	19	21
26	94	8	64	13	18	3
55	64	64	64	64	64	37
20	68	68	84	93	71	76
76	25	25	100	60	45	19
53	22	37	61	69	82	91
63	28	64	36	21	63	98
82	41	41	41	41	41	41
66	23	78	42	70	23	100
88	89	90	94	84	14	61
37	17	30	53	61	61	76
20	30	33	37	54	73	88
22	56	56	83	89	53	31
71	21	31	58	86	42	94
55	48	48	48	48	48	99
1	33	41	51	53	57	88
84	68	77	61	45	66	54
43	83	23	74	95	60	79
47	1	1	37	46	50	74
3	36	36	3	40	95	79
36	97	97	83	19	65	65
18	14	17	37	88	57	11
26	33	58	18	33	97	53
74	94	94	64	21	77	10
43	57	57	57	57	57	57
53	46	46	23	74	17	25
59	14	25	34	44	73	78
77	78	78	93	100	30	75
56	32	32	32	32	32	60
18	14	59	73	6	49	68
69	8	8	84	13	2	92
88	25	22	95	31	11	12
41	56	56	56	56	56	62
85	9	9	12	28	83	87
26	2	20	22	31	39	74
16	77	25	66	51	7	76
87	30	57	91	72	42	98
60	2	2	2	2	2	19
44	36	69	64	19	33	33
37	3	53	33	12	77	37
61	35	35	35	35	35	15
54	32	35	59	80	97	100
46	33	42	80	80	80	84
66	69	69	69	69	69	92
20	34	69	69	79	84	88
2	64	42	32	83	42	6
14	15	15	13	5	54	93
37	87	87	87	87	87	97
57	93	93	93	93	93	55
39	57	1	47	40	71	58
26	74	89	62	15	6	11
17	63	71	78	42	70	48
49	96	96	96	96	96	39
74	29	33	39	47	64	96
42	15	43	46	63	85	98
27	70	70	70	70	70	16
66	31	33	35	84	86	100
4	16	24	68	68	74	89
50	10	12	26	35	73	89
65	22	22	22	22	22	92
81	33	2	38	15	63	43
77	83	83	3	5	1	2
82	29	29	29	29	29	23
88	73	73	18	78	69	41
29	39	39	39	57	66	83
45	50	50	57	88	35	53
72	43	43	43	43	43	70
32	36	36	36	36	36	11
84	2	10	32	50	57	98
39	23	23	89	34	67	89
75	49	49	49	61	69	100
73	51	51	70	3	15	1
60	97	81	75	20	14	17
38	24	98	49	72	89	7
61	3	3	3	3	3	30
64	46	44	35	62	30	56
24	84	84	84	84	84	84
24	90	90	90	90	90	90
50	80	80	60	36	48	53
53	6	18	29	58	92	95
34	7	7	7	7	7	20
31	45	56	42	72	87	71
42	97	97	97	97	97	99
71	42	60	61	61	62	76
6	53	40	38	93	55	83
33	69	69	53	74	86	37
65	72	72	72	72	72	72
29	61	61	61	61	61	61
59	76	76	76	76	76	77
27	55	55	37	58	63	38
75	74	74	74	74	74	5
59	88	88	74	26	52	3
63	81	86	80	12	99	52
80	82	82	82	82	82	93
36	36	36	36	37	66	89
35	12	12	12	12	12	30
81	21	48	56	56	56	98
16	51	67	84	85	88	96
3	66	7	44	97	45	82
24	8	8	96	68	59	29
49	23	23	30	78	85	86
39	75	51	13	14	49	67
40	34	34	64	90	28	88
13	69	69	69	69	69	1
58	5	5	5	5	5	43
84	24	24	24	24	24	63
11	98	58	49	49	83	66
45	88	88	88	88	88	65
71	12	12	12	12	12	95
32	26	47	63	4	20	99
9	15	15	15	15	15	17
49	73	73	33	13	76	63
56	97	32	24	12	77	39
61	25	25	25	25	25	58
24	70	89	5	73	35	29
51	4	55	22	47	8	75
3	60	60	54	99	43	61
74	27	50	57	66	80	81
56	51	51	57	7	73	62
27	2	2	76	90	52	14
66	89	89	13	74	43	45
33	73	73	78	75	60	55
56	8	34	46	61	93	99
28	75	75	88	18	94	22
82	48	48	68	34	31	81
83	19	35	52	56	93	99
20	50	50	50	55	73	86
85	43	43	43	43	43	51
12	42	27	60	16	28	17
11	66	60	18	62	67	97
79	11	56	67	80	80	80
36	21	37	71	3	54	92
64	20	9	93	41	65	25
7	93	93	93	93	93	83
72	90	90	90	90	90	90
69	23	96	1	88	75	94
33	35	35	56	38	18	95
20	2	2	68	7	31	45
21	29	29	29	29	29	61
64	94	94	94	94	94	94
86	89	42	16	46	37	81
25	19	19	31	70	10	17
39	34	26	39	50	63	12
9	75	75	26	40	11	92
18	81	81	81	81	81	43
25	35	35	35	35	35	9
19	31	31	31	31	31	58
27	90	83	44	15	92	20
85	21	50	56	62	64	79
77	20	43	38	45	42	39
77	24	24	20	57	94	62
85	35	43	51	58	97	100
12	9	10	13	14	39	52
36	36	44	58	95	95	95
12	75	75	71	11	46	40
21	76	81	91	10	78	6
82	51	51	51	51	51	61
48	3	3	3	3	3	79
46	91	91	91	91	91	91
53	56	56	56	56	56	90
81	66	29	28	36	70	9
82	28	28	96	57	28	28
22	79	79	11	10	74	38
15	1	1	1	1	1	12
21	37	71	79	82	10	56
19	14	24	34	56	61	85
35	47	57	61	74	80	86
48	12	6	86	56	28	21
65	55	55	55	75	91	92
62	6	33	38	59	82	92
2	18	18	18	18	18	84
41	32	34	35	66	94	96
46	27	29	81	82	35	38
25	25	25	25	25	25	25
35	51	51	51	51	51	35
1	40	54	57	64	72	73
82	24	76	81	9	72	4
82	26	26	26	26	26	64
52	7	13	14	44	62	98
38	4	7	26	51	51	62
51	10	81	66	74	62	83
68	23	23	28	42	55	96
40	100	100	100	100	100	69
37	48	90	49	64	38	34
59	39	39	76	29	45	21
15	16	16	25	53	43	72
30	16	49	43	46	55	1
77	72	72	90	60	14	47
37	37	37	37	41	76	89
21	67	15	23	56	56	24
44	6	6	39	65	66	76
75	5	9	27	72	47	97
60	4	23	26	71	71	71
57	83	83	83	83	83	83
57	4	4	4	4	4	23
90	1	38	9	93	98	79
49	75	75	75	75	75	78
67	94	94	94	94	94	83
15	17	17	21	36	48	67
81	79	29	30	32	58	29
49	33	56	70	84	89	99
27	54	36	67	2	74	42
5	83	89	63	39	14	100
19	90	90	90	90	90	27
89	9	9	9	9	9	93
39	34	30	64	87	32	13
57	49	13	67	57	22	38
69	11	11	11	11	11	39
84	30	30	30	30	30	32
82	9	9	9	9	9	82
87	88	88	35	46	98	5
29	78	78	78	78	78	78
24	70	70	77	90	15	60
33	21	21	21	21	21	10
71	57	57	57	57	57	83
26	19	29	33	34	39	80
51	1	1	1	1	1	86
68	53	72	28	3	90	39
40	97	97	97	97	97	97
73	77	56	64	8	11	46
71	19	31	64	64	75	86
10	26	39	48	62	62	94
79	57	57	57	57	57	81
3	21	28	8	60	98	1
2	83	83	56	80	58	96
8	99	99	99	99	99	22
65	4	34	74	60	48	22
11	19	37	84	58	8	87
2	10	53	11	28	23	2
82	37	37	37	37	37	73
38	33	23	67	52	85	54
22	16	30	33	52	83	86
78	36	36	51	57	67	95
10	99	99	99	99	99	96
35	91	91	94	69	66	38
19	82	82	82	82	82	89
71	68	68	68	68	68	70
31	52	83	18	19	53	81
35	8	8	79	78	80	84
73	17	36	36	36	47	64
80	16	4	4	34	25	82
69	98	98	98	98	98	10
51	68	68	1	17	65	81
74	22	27	35	38	56	60
65	59	78	28	73	45	58
33	47	46	9	80	59	75
12	21	21	82	95	93	52
18	99	35	10	92	91	3
71	9	70	76	96	73	2
57	33	27	62	28	33	48
85	21	33	34	54	97	100
50	43	59	71	76	85	86
68	11	16	51	64	77	90
23	9	9	81	32	61	96
71	23	64	65	70	77	84
10	77	22	68	75	29	19
30	64	64	64	64	64	24
53	38	44	54	81	81	84
8	65	24	97	25	85	49
45	90	90	60	46	9	13
47	40	40	76	9	65	53
41	67	67	67	67	67	20
47	31	88	5	90	43	61
35	71	71	71	71	71	81
1	64	64	64	64	64	64
39	35	15	37	78	83	34
70	41	49	51	70	73	95
11	44	20	77	16	24	21
42	15	17	44	79	79	79
74	86	86	34	57	85	62
4	34	21	41	46	26	72
37	2	2	2	2	2	47
80	81	81	81	81	81	81
58	34	29	36	85	6	61
55	34	41	41	62	62	62
51	60	50	78	72	95	71
7	69	32	83	52	93	100
59	26	33	41	50	53	58
9	12	12	12	12	12	78
71	6	6	6	6	6	3
52	59	59	95	6	75	3
57	52	52	52	52	52	85
9	92	92	6	43	74	62
22	24	40	40	62	78	87
51	18	18	18	18	18	94
66	81	81	81	81	81	49
37	71	71	71	71	71	71
75	22	32	32	32	47	96
83	54	54	54	54	54	9
56	4	4	71	54	64	69
27	4	6	14	75	80	94
70	12	12	12	12	12	67
7	51	51	70	68	24	34
70	42	42	24	90	23	79
4	66	72	82	93	94	100
88	4	4	4	4	4	26
68	13	28	35	36	72	86
25	81	81	81	81	81	40
72	65	30	51	99	70	40
75	81	35	52	13	3	13
89	24	39	47	54	78	95
72	78	78	2	15	96	12
1	61	51	96	59	41	68
4	11	65	54	66	67	90
46	27	32	35	69	88	96
1	27	27	27	27	27	68
59	14	14	20	15	16	94
56	89	89	89	89	89	48
17	13	17	31	39	60	95
46	92	92	95	37	59	59
63	78	78	78	78	78	78
37	11	11	11	11	11	32
33	36	36	36	36	36	36
8	51	51	51	51	51	19
73	53	53	53	53	53	12
57	5	10	47	33	19	12
54	67	67	86	100	53	9
61	22	22	22	22	22	1
21	11	11	11	11	11	31
4	24	66	83	83	83	87
5	53	88	99	66	1	92
62	22	24	34	61	80	81
79	48	48	66	81	14	61
75	28	28	53	10	57	42
12	41	65	74	85	91	98
68	21	21	45	55	74	92
46	64	64	64	64	64	67
45	24	24	24	24	24	39
1	94	94	94	94	94	7
24	79	79	79	79	79	93
48	46	46	46	46	46	22
14	52	52	55	80	5	9
17	34	74	94	99	99	99
79	70	70	70	70	70	61
68	68	68	68	68	68	63
18	33	33	33	33	33	70
33	53	59	32	46	53	66
45	73	73	20	90	46	43
19	17	26	29	40	59	97
73	35	41	43	63	77	85
46	2	31	73	1	50	76
60	27	5	67	58	56	30
80	35	35	35	35	35	96
75	11	12	16	24	86	94
87	14	64	72	59	83	92
1	95	95	14	65	17	41
71	58	58	58	58	58	74
1	40	40	40	40	40	75
3	61	5	3	73	20	38
18	37	37	37	37	37	68
70	20	29	30	67	67	67
26	30	31	34	36	46	52
2	4	29	93	29	77	6
15	6	6	6	6	6	38
29	33	37	40	48	63	91
83	60	60	64	77	79	86
47	23	23	23	23	23	36
50	14	18	61	69	92	95
12	55	55	55	55	55	55
20	99	99	99	99	99	14
18	100	100	100	100	100	100
35	42	52	61	80	80	80
45	1	17	61	46	83	22
30	71	29	27	95	27	89
48	81	81	81	81	81	81
36	15	15	87	46	11	77
58	75	75	75	75	75	28
59	93	93	93	93	93	77
13	70	74	89	89	97	97
71	47	47	47	47	47	15
28	74	74	63	100	75	32
79	17	56	46	20	65	53
35	84	97	97	24	93	26
11	49	50	64	68	73	94
81	2	2	76	87	89	60
85	80	40	7	22	25	46
6	41	39	40	17	67	73
1	38	38	38	38	38	92
81	28	28	28	28	28	49
29	19	19	19	19	19	91
79	79	79	79	40	91	33
62	38	38	38	38	38	38
39	20	20	20	20	20	93
38	23	71	57	22	27	87
19	7	39	6	13	41	62
32	47	47	47	47	47	85
70	67	67	72	27	20	61
90	50	57	75	81	82	93
71	11	12	13	15	30	82
25	30	41	53	92	96	100
13	93	93	93	93	93	93
12	68	96	48	21	85	70
70	36	41	68	82	84	90
36	80	80	99	50	16	71
84	10	10	63	66	68	82
15	43	43	43	43	43	43
74	19	19	19	19	19	19
44	34	40	50	56	78	80
32	4	7	8	23	28	67
5	12	61	63	63	63	70
66	94	94	94	94	94	94
51	15	32	40	43	78	97
44	18	18	87	17	79	10
10	56	61	66	66	80	89
87	53	55	64	64	64	69
33	48	48	48	48	48	89
88	32	32	32	32	32	77
26	42	42	14	18	20	12
5	37	53	64	68	85	98
6	99	47	6	65	9	24
62	56	82	57	60	31	96
41	52	59	66	67	92	92
50	19	74	71	58	25	54
83	23	6	16	89	82	41
61	75	75	75	75	75	75
70	72	72	49	20	10	56
36	49	49	49	49	49	99
33	62	56	27	16	3	26
59	13	18	25	64	85	95
90	27	18	44	24	57	95
39	25	47	61	66	79	81
61	68	68	68	68	68	61
17	7	7	7	7	7	17
70	25	25	25	25	25	41
43	34	43	47	61	63	93
79	9	78	78	78	88	93
39	42	68	76	91	15	19
45	13	13	26	40	55	96
79	37	37	87	40	94	73
60	19	37	60	90	15	58
39	53	34	58	5	66	80
49	87	29	84	32	84	9
11	6	60	19	53	22	52
46	55	60	60	60	72	88
86	21	23	49	58	92	97
13	47	80	61	99	51	83
41	41	41	83	91	68	19
7	11	18	19	26	54	90
80	91	44	55	60	90	36
86	83	83	72	88	8	33
67	45	48	59	65	87	88
29	49	49	49	63	84	87
5	63	98	92	59	29	29
37	7	18	40	54	78	92
29	45	61	56	62	40	40
9	69	69	69	69	69	69
87	61	61	61	61	61	61
59	53	53	53	53	53	20
21	94	94	26	29	21	59
21	15	34	100	50	91	21
23	36	91	19	98	72	52
13	27	27	27	27	27	27
51	99	99	99	99	99	54
85	81	81	81	81	81	18
54	21	60	21	18	33	87
38	30	32	60	69	75	86
39	27	82	60	76	87	59
71	56	56	56	56	56	99
62	42	42	42	42	42	69
35	69	69	69	69	69	69
72	36	36	36	36	36	60
21	4	64	38	3	16	49
88	14	20	44	68	79	87
66	25	51	52	52	76	95
72	40	40	91	59	96	41
38	33	33	59	58	31	63
58	5	99	75	4	53	9
26	100	46	7	17	85	46
45	21	62	75	36	59	8
50	90	90	90	90	90	41
20	15	48	37	64	71	30
46	80	11	8	52	31	44
65	98	98	98	98	98	98
33	53	53	53	53	53	47
78	94	94	87	83	29	78
33	78	78	78	78	78	91
30	46	66	71	86	86	86
55	51	99	33	48	53	5
54	59	59	59	59	59	99
83	94	94	79	3	76	12
25	28	73	75	75	75	75
42	88	61	16	19	14	77
47	39	39	86	31	7	45
3	17	38	27	1	58	50
16	67	86	68	53	54	90
58	17	25	40	51	64	95
28	74	74	12	83	38	51
29	90	90	90	90	90	99
41	41	41	41	41	41	41
45	97	97	97	97	97	98
79	14	51	54	62	74	79
19	2	27	58	3	13	21
16	42	98	62	61	15	19
85	39	39	61	31	27	87
41	29	29	29	29	29	82
2	25	25	25	25	25	42
56	69	69	69	69	69	76
33	28	35	81	83	87	95
45	56	56	56	56	56	56
38	98	98	40	86	12	6
44	92	85	45	96	87	13
48	68	68	68	68	68	68
27	100	41	61	33	92	89
24	88	88	88	88	88	1
78	65	73	47	31	93	40
61	74	74	74	74	74	74
65	11	43	70	83	92	94
87	25	25	55	56	74	76
6	29	41	82	9	19	7
74	72	68	19	65	2	86
36	20	8	86	96	14	40
74	4	4	4	4	4	13
68	39	39	8	100	63	87
17	44	44	44	44	44	100
73	26	61	81	89	87	33
15	11	20	22	71	83	87
6	29	39	42	48	73	82
8	84	81	82	21	39	46
35	59	59	67	16	56	27
42	26	52	52	52	68	99
57	46	46	70	37	22	33
9	80	80	80	80	80	80
52	6	6	6	6	6	56
6	94	94	94	94	94	75
84	4	4	4	4	4	18
75	18	22	44	53	69	85
14	90	60	71	37	96	73
90	31	40	56	66	76	82
83	60	85	89	94	37	96
53	14	51	61	25	77	44
72	44	44	74	50	12	49
74	22	60	71	71	71	78
44	14	98	54	96	49	45
66	98	79	43	35	14	59
17	38	38	38	38	38	42
20	72	72	72	72	72	17
31	33	45	58	64	87	88
79	28	57	57	57	71	88
21	36	45	52	70	80	81
25	24	24	24	24	24	44
35	8	8	8	8	8	47
60	39	48	48	48	75	88
34	33	33	65	46	77	49
80	64	64	64	64	64	6
16	23	23	23	34	42	56
14	70	70	70	70	70	67
15	98	74	51	65	6	33
71	51	78	49	69	99	60
20	91	27	17	59	16	24
64	72	72	72	72	72	99
85	44	56	82	88	93	95
53	50	55	42	47	97	5
75	11	11	11	11	11	99
1	51	51	51	52	93	97
27	40	40	40	40	40	23
49	22	38	43	44	69	91
53	42	48	82	93	95	99
40	40	62	69	75	75	75
88	33	33	33	37	58	76
48	27	27	27	27	27	71
12	74	74	74	74	74	74
80	28	59	62	64	73	86
39	47	47	44	28	62	4
35	58	21	83	6	88	7
44	39	39	50	74	52	95
64	23	24	49	56	57	84
84	99	99	11	92	8	43
66	68	68	68	68	68	41
28	76	76	76	76	76	76
16	88	27	65	23	76	89
83	38	42	42	42	53	62
62	63	63	63	63	63	63
28	73	73	73	73	73	36
60	92	65	9	35	64	49
67	43	43	43	43	43	97
36	88	88	15	56	9	72
88	26	26	26	26	26	68
42	67	67	67	67	67	67
58	82	82	82	82	82	49
74	98	98	98	98	98	92
56	25	87	87	87	89	95
17	4	55	60	60	60	77
64	100	100	100	100	100	1
75	28	28	28	28	28	19
79	1	1	1	1	1	99
90	62	9	68	61	22	29
40	8	13	14	14	52	79
41	42	82	3	47	15	93
35	60	60	60	60	60	31
54	8	13	40	49	54	81
28	82	82	28	1	35	40
29	35	58	58	58	83	90
51	29	45	4	70	31	8
62	14	15	15	15	49	85
